"Var1","Var2","Var3","Var4","value"
"D","A","B","C",5.21400642935695
"E","A","B","C",6.1501340109212
"F","A","B","C",6.37985026007718
"G","A","B","C",6.34423194377174
"H","A","B","C",6.08740616988479
"I","A","B","C",6.65341868863433
"J","A","B","C",6.36192947302283
"K","A","B","C",6.3231965623844
"L","A","B","C",8.04764956558011
"M","A","B","C",6.79291007998567
"N","A","B","C",5.61907488387697
"O","A","B","C",6.69928062907013
"P","A","B","C",6.23594486680753
"Q","A","B","C",5.45492843237531
"R","A","B","C",4.50263542893438
"S","A","B","C",8.34955844757992
"T","A","B","C",6.33631689282979
"U","A","B","C",5.1091419831628
"A","B","B","C",4.06072909155282
"B","B","B","C",2.89631762279828
"C","B","B","C",2.73005509343652
"D","B","B","C",2.46248744859233
"E","B","B","C",3.00698510382262
"F","B","B","C",3.14357520555037
"G","B","B","C",3.36171680152411
"H","B","B","C",2.85914538956721
"I","B","B","C",3.01561399877618
"J","B","B","C",2.93505532750105
"K","B","B","C",3.05174283116197
"L","B","B","C",3.80195422556229
"M","B","B","C",2.83275061732448
"N","B","B","C",2.49931344016967
"O","B","B","C",3.15648011033747
"P","B","B","C",3.26163054117726
"Q","B","B","C",2.67893484149647
"R","B","B","C",2.25096929114816
"S","B","B","C",3.18311762873082
"T","B","B","C",2.61125244772052
"U","B","B","C",2.37804650564713
"A","C","B","C",8.14625392745975
"B","C","B","C",6.88276769380622
"C","C","B","C",6.1135826419855
"D","C","B","C",5.69298151287631
"E","C","B","C",7.37415025890403
"F","C","B","C",7.37537584652072
"G","C","B","C",7.96688334673911
"H","C","B","C",6.44358133061932
"I","C","B","C",6.84820384822165
"J","C","B","C",6.52371141273106
"K","C","B","C",6.54144127288306
"L","C","B","C",8.55571936303462
"M","C","B","C",6.44025086188994
"N","C","B","C",5.75984942065506
"O","C","B","C",7.12933758035101
"P","C","B","C",7.28429894081735
"Q","C","B","C",6.17790156009491
"R","C","B","C",4.84053556155584
"S","C","B","C",7.27032415646021
"T","C","B","C",5.42691689772382
"U","C","B","C",5.49223332833309
"A","D","B","C",12.2780438209913
"B","D","B","C",9.8227268263473
"C","D","B","C",8.60163226053962
"D","D","B","C",7.41086722497926
"E","D","B","C",8.54862167526478
"F","D","B","C",8.68607080852288
"G","D","B","C",9.89959361493934
"H","D","B","C",8.09925437991197
"I","D","B","C",8.9176584719653
"J","D","B","C",7.16158429027931
"K","D","B","C",8.31912055657768
"L","D","B","C",9.71305095640799
"M","D","B","C",8.33458666897548
"N","D","B","C",7.70371214692888
"O","D","B","C",8.32504349710917
"P","D","B","C",9.31635951599776
"Q","D","B","C",7.22356246759008
"R","D","B","C",6.53197700688406
"S","D","B","C",6.87501883430459
"T","D","B","C",6.60683104177869
"U","D","B","C",6.69552327398632
"A","E","B","C",6.38786177267779
"B","E","B","C",4.99979830425752
"C","E","B","C",5.26662579326102
"D","E","B","C",4.63018453932629
"E","E","B","C",4.55281428812512
"F","E","B","C",4.32675716201339
"G","E","B","C",4.8956925498935
"H","E","B","C",4.40302190861292
"I","E","B","C",4.65536997368557
"J","E","B","C",3.58111557133211
"K","E","B","C",4.55104798558461
"L","E","B","C",5.11778793071773
"M","E","B","C",5.83758928424715
"N","E","B","C",4.57716976619714
"O","E","B","C",4.51218857383608
"P","E","B","C",4.82952826462651
"Q","E","B","C",4.26054585571538
"R","E","B","C",3.21611344695577
"S","E","B","C",4.43025390206075
"T","E","B","C",4.42398422557437
"U","E","B","C",3.6742936974926
"A","F","B","C",7.53976701567855
"B","F","B","C",5.66234530789512
"C","F","B","C",6.08676435075455
"D","F","B","C",5.71375705103076
"E","F","B","C",6.21145664173311
"F","F","B","C",5.68816973761864
"G","F","B","C",5.95103264726044
"H","F","B","C",6.05259234335337
"I","F","B","C",6.41144803696235
"J","F","B","C",5.03498860176421
"K","F","B","C",5.48029846260338
"L","F","B","C",6.12775732328579
"M","F","B","C",6.10796321486348
"N","F","B","C",5.35050381345208
"O","F","B","C",5.66485728503819
"P","F","B","C",6.12376471630887
"Q","F","B","C",5.28027539381781
"R","F","B","C",5.00030547890155
"S","F","B","C",4.9640939938421
"T","F","B","C",4.77855399827438
"U","F","B","C",4.91988056443256
"A","A","C","C",29.2523829398176
"B","A","C","C",21.6390926170436
"C","A","C","C",20.4762116906747
"D","A","C","C",19.7860332509961
"E","A","C","C",20.2725051708508
"F","A","C","C",21.9138628623711
"G","A","C","C",22.4753674127237
"H","A","C","C",21.3555255798789
"I","A","C","C",22.909860945894
"J","A","C","C",20.9611479951485
"K","A","C","C",21.2629321189753
"L","A","C","C",26.2605839796031
"M","A","C","C",23.5687197377824
"N","A","C","C",18.9872695342062
"O","A","C","C",22.2271242574095
"P","A","C","C",22.3691449322619
"Q","A","C","C",18.1581040891511
"R","A","C","C",15.2512306927191
"S","A","C","C",26.4001850944068
"T","A","C","C",20.4864605791263
"U","A","C","C",20.8675540659935
"A","B","C","C",11.0247970989177
"B","B","C","C",7.65615971822172
"C","B","C","C",7.09116182873027
"D","B","C","C",6.84530815066424
"E","B","C","C",7.29845725339305
"F","B","C","C",7.90263011076507
"G","B","C","C",8.27203975828099
"H","B","C","C",6.7346839756781
"I","B","C","C",7.35987984540137
"J","B","C","C",7.23116910427914
"K","B","C","C",7.72006663515443
"L","B","C","C",9.44345009821599
"M","B","C","C",7.64248174879173
"N","B","C","C",6.63667447102739
"O","B","C","C",7.89976036690227
"P","B","C","C",8.69608581580717
"Q","B","C","C",6.68633268546553
"R","B","C","C",6.13105055705866
"S","B","C","C",8.36024282904786
"T","B","C","C",6.33024008215034
"U","B","C","C",6.57315012383646
"A","C","C","C",12.5756253851758
"B","C","C","C",9.99262669936601
"C","C","C","C",8.66623189937348
"D","C","C","C",8.11681296098559
"E","C","C","C",9.48673092212189
"F","C","C","C",9.55425575740339
"G","C","C","C",10.8083455784924
"H","C","C","C",8.73143697451051
"I","C","C","C",9.55877468298049
"J","C","C","C",9.14334770353367
"K","C","C","C",9.78370996732922
"L","C","C","C",13.7072261514389
"M","C","C","C",9.97281652522522
"N","C","C","C",8.14915769017617
"O","C","C","C",9.96866288866545
"P","C","C","C",10.4698949935268
"Q","C","C","C",8.31731973681448
"R","C","C","C",6.17728812990628
"S","C","C","C",11.7631779588367
"T","C","C","C",5.99841119460764
"U","C","C","C",6.92831264920373
"A","D","C","C",15.4090092731554
"B","D","C","C",12.689416957638
"C","D","C","C",11.0967217937336
"D","D","C","C",9.07951378300061
"E","D","C","C",12.1373973986212
"F","D","C","C",12.087193928935
"G","D","C","C",12.7261952882136
"H","D","C","C",9.05653407231981
"I","D","C","C",11.2608915617153
"J","D","C","C",8.58223840081192
"K","D","C","C",10.9284150370119
"L","D","C","C",12.9418361985705
"M","D","C","C",10.361570324669
"N","D","C","C",9.57195290516858
"O","D","C","C",11.0772054105845
"P","D","C","C",13.0445907289789
"Q","D","C","C",8.30382969434168
"R","D","C","C",8.92105962805667
"S","D","C","C",9.7337982528498
"T","D","C","C",6.33813999571299
"U","D","C","C",6.88264924234619
"A","E","C","C",7.47152895886168
"B","E","C","C",8.35830173209579
"C","E","C","C",8.64549080089088
"D","E","C","C",8.33851204581631
"E","E","C","C",9.38599138298904
"F","E","C","C",8.85225612381896
"G","E","C","C",8.39696806267708
"H","E","C","C",8.61066507649094
"I","E","C","C",8.98004550061369
"J","E","C","C",6.04168036075881
"K","E","C","C",7.13141614834891
"L","E","C","C",9.09109684762482
"M","E","C","C",9.8956393838681
"N","E","C","C",6.91845224363089
"O","E","C","C",7.74995479423111
"P","E","C","C",8.62655985091799
"Q","E","C","C",7.06281092734564
"R","E","C","C",5.05307468111702
"S","E","C","C",9.42015659226617
"T","E","C","C",5.31225056539211
"U","E","C","C",6.00035318838829
"A","F","C","C",11.147420473612
"B","F","C","C",7.73983780746833
"C","F","C","C",9.49596598620995
"D","F","C","C",8.19334933573306
"E","F","C","C",10.5798351978023
"F","F","C","C",9.50138282404867
"G","F","C","C",8.90893554806945
"H","F","C","C",9.41666564538641
"I","F","C","C",10.0172671870164
"J","F","C","C",8.68133333586348
"K","F","C","C",8.44887330838389
"L","F","C","C",10.1856648357557
"M","F","C","C",8.95049123183166
"N","F","C","C",8.62773090979269
"O","F","C","C",10.1150122248611
"P","F","C","C",10.0723453983621
"Q","F","C","C",8.04249665006169
"R","F","C","C",8.84853479705179
"S","F","C","C",9.72767890876204
"T","F","C","C",8.45618817615204
"U","F","C","C",6.96214415203126
"A","A","D","C",22.2567388039909
"B","A","D","C",18.2533430491776
"C","A","D","C",18.3698786083111
"D","A","D","C",18.0241321195533
"E","A","D","C",19.5856131350862
"F","A","D","C",20.9041720211715
"G","A","D","C",18.4309596861735
"H","A","D","C",17.8212615213297
"I","A","D","C",18.7352851834827
"J","A","D","C",17.6797114278477
"K","A","D","C",16.9657158231525
"L","A","D","C",21.3903448159876
"M","A","D","C",17.9927929419717
"N","A","D","C",16.752237922819
"O","A","D","C",17.1508189106392
"P","A","D","C",17.2577147223698
"Q","A","D","C",13.6204026809362
"R","A","D","C",10.8174030192604
"S","A","D","C",17.0468058389868
"T","A","D","C",16.7460515726559
"U","A","D","C",12.9561311475018
"A","B","D","C",10.8963774298196
"B","B","D","C",8.04052931889689
"C","B","D","C",8.06270017252316
"D","B","D","C",7.55718708224914
"E","B","D","C",9.13351616334845
"F","B","D","C",7.78624330709372
"G","B","D","C",8.86600591052621
"H","B","D","C",7.4531375805465
"I","B","D","C",7.9436073047796
"J","B","D","C",7.31932355639926
"K","B","D","C",7.36964748351436
"L","B","D","C",8.67599701019573
"M","B","D","C",7.27904864076624
"N","B","D","C",6.54535127095835
"O","B","D","C",7.45228616226853
"P","B","D","C",7.92609765820716
"Q","B","D","C",5.85391659825046
"R","B","D","C",4.88309839830884
"S","B","D","C",6.61170281967565
"T","B","D","C",6.00179433628212
"U","B","D","C",5.48979522465024
"A","C","D","C",16.7306432814369
"B","C","D","C",13.8424316952936
"C","C","D","C",12.4355261613538
"D","C","D","C",9.39705773898785
"E","C","D","C",10.8650107729247
"F","C","D","C",9.95486322452627
"G","C","D","C",13.3500486440628
"H","C","D","C",10.673824996877
"I","C","D","C",12.8702427858587
"J","C","D","C",8.44432742199304
"K","C","D","C",9.39616229967785
"L","C","D","C",12.3981036947051
"M","C","D","C",9.71001544239391
"N","C","D","C",8.83221634074324
"O","C","D","C",8.17719173636303
"P","C","D","C",10.769226024768
"Q","C","D","C",7.93168897064737
"R","C","D","C",7.38564243788308
"S","C","D","C",7.98091611313251
"T","C","D","C",6.25243181906898
"U","C","D","C",7.66146473231574
"A","D","D","C",30.0236793747654
"B","D","D","C",23.6388352276382
"C","D","D","C",21.9662624522324
"D","D","D","C",16.9196415353188
"E","D","D","C",22.5697539532523
"F","D","D","C",16.553998372678
"G","D","D","C",24.6514338379257
"H","D","D","C",18.1927635988147
"I","D","D","C",21.2145228434467
"J","D","D","C",16.0459264655866
"K","D","D","C",18.55207440603
"L","D","D","C",20.1138476046292
"M","D","D","C",19.2467142539339
"N","D","D","C",17.2830760528544
"O","D","D","C",19.9799903719449
"P","D","D","C",20.6023274171894
"Q","D","D","C",15.4081962981414
"R","D","D","C",13.5025857091317
"S","D","D","C",12.6723320246268
"T","D","D","C",12.5584633212723
"U","D","D","C",14.9362273244565
"A","E","D","C",16.914198130166
"B","E","D","C",12.8946280450911
"C","E","D","C",14.4233003797096
"D","E","D","C",11.3622726386799
"E","E","D","C",13.3398974217258
"F","E","D","C",12.5426644021634
"G","E","D","C",15.2214245770156
"H","E","D","C",11.3015163962368
"I","E","D","C",12.8849224602059
"J","E","D","C",9.66659057943759
"K","E","D","C",12.3579487443408
"L","E","D","C",14.4155208790328
"M","E","D","C",14.706879124689
"N","E","D","C",12.2201151475843
"O","E","D","C",13.3222211207149
"P","E","D","C",15.0710194473214
"Q","E","D","C",11.9840840467133
"R","E","D","C",9.03111783113473
"S","E","D","C",9.77569061830428
"T","E","D","C",9.49058848779437
"U","E","D","C",10.5567588355674
"A","F","D","C",19.4972712204649
"B","F","D","C",15.8883927134509
"C","F","D","C",16.736603145234
"D","F","D","C",15.9125723322076
"E","F","D","C",20.9324396150572
"F","F","D","C",16.0504095305253
"G","F","D","C",16.5854340076683
"H","F","D","C",17.1587979983981
"I","F","D","C",18.1780182025552
"J","F","D","C",15.1332748003332
"K","F","D","C",15.2402781210003
"L","F","D","C",17.6755267600366
"M","F","D","C",17.3053600073058
"N","F","D","C",13.9178825970914
"O","F","D","C",18.5661621879549
"P","F","D","C",17.1933150494384
"Q","F","D","C",14.1564789189032
"R","F","D","C",11.1359554988325
"S","F","D","C",12.4956946955936
"T","F","D","C",13.4082716835235
"U","F","D","C",12.6155906327835
"A","A","E","C",10.0505721555244
"B","A","E","C",9.09762629154543
"C","A","E","C",9.46437474293309
"D","A","E","C",9.97866382641008
"E","A","E","C",9.85666458604578
"F","A","E","C",11.414693076915
"G","A","E","C",9.14080953007911
"H","A","E","C",9.32368561831194
"I","A","E","C",10.1728110799593
"J","A","E","C",8.86035404214345
"K","A","E","C",8.76651391750501
"L","A","E","C",10.0694284136549
"M","A","E","C",9.46479514634413
"N","A","E","C",7.23516483778869
"O","A","E","C",9.56947138768253
"P","A","E","C",9.19554774774789
"Q","A","E","C",7.02140106163125
"R","A","E","C",5.50195308328335
"S","A","E","C",10.8438359135072
"T","A","E","C",7.62108526406023
"U","A","E","C",6.25555271557753
"A","B","E","C",4.77496765914559
"B","B","E","C",3.69566073875763
"C","B","E","C",3.48997363709458
"D","B","E","C",3.00407148846611
"E","B","E","C",3.72475149884679
"F","B","E","C",3.63069911592105
"G","B","E","C",3.20857711194029
"H","B","E","C",3.09137462846198
"I","B","E","C",3.38472850999505
"J","B","E","C",2.32328274551759
"K","B","E","C",3.03695873546851
"L","B","E","C",3.41369560022012
"M","B","E","C",3.11770593215474
"N","B","E","C",2.71521803267645
"O","B","E","C",3.07282653680895
"P","B","E","C",3.77993438329481
"Q","B","E","C",2.5567278019764
"R","B","E","C",2.0873675081099
"S","B","E","C",3.06595924561191
"T","B","E","C",2.56689816851498
"U","B","E","C",2.02249762600387
"A","C","E","C",9.20281521007612
"B","C","E","C",7.63333481868972
"C","C","E","C",6.76293974072351
"D","C","E","C",5.05740677195402
"E","C","E","C",5.98078673743322
"F","C","E","C",5.65790245354608
"G","C","E","C",5.41624919839311
"H","C","E","C",5.38517319241009
"I","C","E","C",6.56660912110708
"J","C","E","C",2.06225727981169
"K","C","E","C",5.31217521022579
"L","C","E","C",5.6092508364783
"M","C","E","C",5.04043115512335
"N","C","E","C",4.18647403114279
"O","C","E","C",5.1131365209611
"P","C","E","C",6.09332178718742
"Q","C","E","C",3.23599206860641
"R","C","E","C",4.47301218384336
"S","C","E","C",2.96560643526945
"T","C","E","C",6.3187711253585
"U","C","E","C",2.78201202515685
"A","D","E","C",17.3286021045464
"B","D","E","C",13.4673133229861
"C","D","E","C",12.1171440188429
"D","D","E","C",9.87448389884791
"E","D","E","C",10.8546941696406
"F","D","E","C",9.98033707747727
"G","D","E","C",11.1106421307605
"H","D","E","C",10.4341155008456
"I","D","E","C",12.3159156973128
"J","D","E","C",8.14655778230438
"K","D","E","C",11.8720832186375
"L","D","E","C",12.8668889156238
"M","D","E","C",10.4786876000919
"N","D","E","C",10.0478892087411
"O","D","E","C",11.1586881107029
"P","D","E","C",12.3785614612663
"Q","D","E","C",7.93141475537276
"R","D","E","C",8.12882534087943
"S","D","E","C",6.02204760626102
"T","D","E","C",9.82852412873982
"U","D","E","C",7.4858491584042
"A","E","E","C",13.5176105780892
"B","E","E","C",10.9159249469565
"C","E","E","C",12.4086617272642
"D","E","E","C",14.8901911950541
"E","E","E","C",11.2998920761837
"F","E","E","C",12.1941316560456
"G","E","E","C",12.2228688055933
"H","E","E","C",12.6116396874857
"I","E","E","C",13.1335909546837
"J","E","E","C",13.05638343916
"K","E","E","C",13.8804999883831
"L","E","E","C",15.6256386467015
"M","E","E","C",14.3645135662897
"N","E","E","C",11.1139869288933
"O","E","E","C",14.8024332013941
"P","E","E","C",12.9304928248545
"Q","E","E","C",10.4248276545598
"R","E","E","C",8.47202567321191
"S","E","E","C",9.33052270915428
"T","E","E","C",12.032635663655
"U","E","E","C",9.92354942282973
"A","F","E","C",11.0417007880872
"B","F","E","C",8.88172961567243
"C","F","E","C",9.16667211859194
"D","F","E","C",9.71795314389264
"E","F","E","C",9.95381614709151
"F","F","E","C",9.98428970555089
"G","F","E","C",9.0211988619586
"H","F","E","C",9.74623590938577
"I","F","E","C",11.0402428833321
"J","F","E","C",8.75110100512472
"K","F","E","C",10.0725479436142
"L","F","E","C",11.7633795907477
"M","F","E","C",9.82142685994571
"N","F","E","C",7.37154778918378
"O","F","E","C",9.89692717559992
"P","F","E","C",9.79726326980409
"Q","F","E","C",7.50890056834653
"R","F","E","C",5.6586841397515
"S","F","E","C",7.3501722909121
"T","F","E","C",7.32207564823581
"U","F","E","C",6.22988143710026
"A","A","F","C",15.5130982814485
"B","A","F","C",11.7678421252817
"C","A","F","C",11.5273635997856
"D","A","F","C",12.0104798656392
"E","A","F","C",11.0193254269804
"F","A","F","C",9.73823095766744
"G","A","F","C",12.0148215671583
"H","A","F","C",11.4390440174032
"I","A","F","C",11.2377637918543
"J","A","F","C",10.1638537579557
"K","A","F","C",10.6380584659639
"L","A","F","C",12.4156794069816
"M","A","F","C",12.694756896285
"N","A","F","C",11.2280691160745
"O","A","F","C",10.4277286625004
"P","A","F","C",10.1112105746166
"Q","A","F","C",10.5796697890809
"R","A","F","C",8.43608709589724
"S","A","F","C",8.79753951702272
"T","A","F","C",10.5058183416051
"U","A","F","C",8.88327439479639
"A","B","F","C",7.6972044325667
"B","B","F","C",6.74259564071972
"C","B","F","C",5.73603794439983
"D","B","F","C",5.62576322791163
"E","B","F","C",6.0362655107918
"F","B","F","C",5.49670759486462
"G","B","F","C",6.39436982175603
"H","B","F","C",5.76017294664875
"I","B","F","C",4.97158049696855
"J","B","F","C",4.87957055308563
"K","B","F","C",5.61031865080566
"L","B","F","C",6.02175609906903
"M","B","F","C",5.76166899770958
"N","B","F","C",5.27108335556422
"O","B","F","C",5.69052235713281
"P","B","F","C",6.40067399707153
"Q","B","F","C",5.26738395981813
"R","B","F","C",4.35478763854417
"S","B","F","C",4.63728551720843
"T","B","F","C",4.65088366350139
"U","B","F","C",4.17386209883669
"A","C","F","C",11.6370428797944
"B","C","F","C",10.2887001765044
"C","C","F","C",9.52169155928641
"D","C","F","C",8.62711093454571
"E","C","F","C",10.5095277028684
"F","C","F","C",10.2087249582568
"G","C","F","C",11.0860558973185
"H","C","F","C",9.63145147443053
"I","C","F","C",8.7107093159717
"J","C","F","C",8.30703396893117
"K","C","F","C",10.497769164765
"L","C","F","C",10.9321012592485
"M","C","F","C",9.45734149171874
"N","C","F","C",8.12292198268645
"O","C","F","C",9.29229586522902
"P","C","F","C",10.4228936226742
"Q","C","F","C",9.31282732487718
"R","C","F","C",9.05392252816045
"S","C","F","C",8.97417170110801
"T","C","F","C",7.04205149348826
"U","C","F","C",6.5421253658937
"A","D","F","C",17.7380982737326
"B","D","F","C",16.340679424716
"C","D","F","C",14.970674951927
"D","D","F","C",12.098886428857
"E","D","F","C",15.8604218608144
"F","D","F","C",14.8534943043978
"G","D","F","C",15.9014115284951
"H","D","F","C",13.7185890255257
"I","D","F","C",12.8188398895655
"J","D","F","C",11.3406834399286
"K","D","F","C",14.8242274601196
"L","D","F","C",15.4472625902046
"M","D","F","C",13.6067709248045
"N","D","F","C",12.3346011468794
"O","D","F","C",14.1823018296275
"P","D","F","C",16.1428296529999
"Q","D","F","C",11.4899795699809
"R","D","F","C",9.75910382960616
"S","D","F","C",10.8256220553492
"T","D","F","C",10.5262680110338
"U","D","F","C",9.08962664518638
"A","E","F","C",8.39489346687828
"B","E","F","C",8.67610528156979
"C","E","F","C",9.42496653294429
"D","E","F","C",7.49520371377383
"E","E","F","C",8.37194050610108
"F","E","F","C",7.63018753179552
"G","E","F","C",8.31045088109645
"H","E","F","C",8.35820674064086
"I","E","F","C",7.94508460977166
"J","E","F","C",6.62492326669215
"K","E","F","C",8.85221085890768
"L","E","F","C",9.83331781574033
"M","E","F","C",9.67438802377527
"N","E","F","C",7.40423678260724
"O","E","F","C",7.39169138960308
"P","E","F","C",8.25289083640281
"Q","E","F","C",7.14570835881564
"R","E","F","C",5.2645703193129
"S","E","F","C",6.01038730150158
"T","E","F","C",6.15295165232703
"U","E","F","C",5.19685203150053
"A","F","F","C",8.57409744676993
"B","F","F","C",7.31843759789729
"C","F","F","C",7.47182784373193
"D","F","F","C",5.4939901524246
"E","F","F","C",8.33434677024703
"F","F","F","C",5.62290498254134
"G","F","F","C",8.00670009934791
"H","F","F","C",7.17573768177081
"I","F","F","C",8.01747669114827
"J","F","F","C",6.51960813272845
"K","F","F","C",6.1748016773315
"L","F","F","C",7.53175328042871
"M","F","F","C",7.93167111991384
"N","F","F","C",6.78627575502201
"O","F","F","C",7.15885617590871
"P","F","F","C",7.00881155467339
"Q","F","F","C",5.73824943207223
"R","F","F","C",4.23345753048372
"S","F","F","C",4.8925004235353
"T","F","F","C",6.12998478917812
"U","F","F","C",4.35745243826758
"A","A","A","D",5.028609169433
"B","A","A","D",3.87638833393257
"C","A","A","D",3.73626652893057
"D","A","A","D",3.34477198930185
"E","A","A","D",5.69287101453769
"F","A","A","D",5.0842311727758
"G","A","A","D",4.60859749075352
"H","A","A","D",3.98352097626967
"I","A","A","D",4.68591369562832
"J","A","A","D",5.29261174599512
"K","A","A","D",5.09299709423283
"L","A","A","D",5.59553300854896
"M","A","A","D",4.84387932082162
"N","A","A","D",3.61073877908265
"O","A","A","D",6.22121786590003
"P","A","A","D",4.65620749256259
"Q","A","A","D",4.60463064856849
"R","A","A","D",3.1393920718953
"S","A","A","D",7.0338924776187
"T","A","A","D",3.91771401680086
"U","A","A","D",2.30267198738409
"A","B","A","D",3.62216612608327
"B","B","A","D",3.07209852402818
"C","B","A","D",2.99556059973045
"D","B","A","D",2.67205975352252
"E","B","A","D",4.16845218117136
"F","B","A","D",4.26527373183608
"G","B","A","D",3.93087446312141
"H","B","A","D",3.02965312558498
"I","B","A","D",3.26931537930164
"J","B","A","D",3.47079659152036
"K","B","A","D",3.49099895220571
"L","B","A","D",4.12671466058938
"M","B","A","D",2.96818072751413
"N","B","A","D",3.00654176160901
"O","B","A","D",4.2670020073878
"P","B","A","D",3.96202600233619
"Q","B","A","D",3.58314912220611
"R","B","A","D",2.28703279508568
"S","B","A","D",4.07572253520809
"T","B","A","D",3.11317271494541
"U","B","A","D",2.49848678395166
"A","C","A","D",14.2851431351449
"B","C","A","D",12.6595961356524
"C","C","A","D",12.4343381158744
"D","C","A","D",12.1763827116758
"E","C","A","D",15.8588206907555
"F","C","A","D",16.9614985837313
"G","C","A","D",15.696476516027
"H","C","A","D",12.7673224534825
"I","C","A","D",12.6970318835051
"J","C","A","D",14.6820727579527
"K","C","A","D",14.025604807398
"L","C","A","D",16.020171088185
"M","C","A","D",12.7373411196097
"N","C","A","D",12.1007659270852
"O","C","A","D",16.7036185717812
"P","C","A","D",14.8300472755801
"Q","C","A","D",13.1842062854078
"R","C","A","D",9.36572189079826
"S","C","A","D",15.1434324506677
"T","C","A","D",13.9605716388371
"U","C","A","D",11.6152024864438
"A","D","A","D",19.3315705443813
"B","D","A","D",16.6740513621566
"C","D","A","D",16.0599591639373
"D","D","A","D",15.2298500373263
"E","D","A","D",16.8197616787826
"F","D","A","D",18.3711368827126
"G","D","A","D",17.4911209705653
"H","D","A","D",15.3642012748573
"I","D","A","D",15.751364367512
"J","D","A","D",15.2199663378978
"K","D","A","D",15.978021448506
"L","D","A","D",18.6297436834244
"M","D","A","D",15.2430216254655
"N","D","A","D",15.3851992334935
"O","D","A","D",16.8562859325133
"P","D","A","D",16.7459288424874
"Q","D","A","D",14.2970029153439
"R","D","A","D",11.1717758684064
"S","D","A","D",13.9923076100127
"T","D","A","D",14.6883053371665
"U","D","A","D",13.6718688747342
"A","E","A","D",11.905647449139
"B","E","A","D",9.75139338203029
"C","E","A","D",10.8451644296413
"D","E","A","D",11.3159874676755
"E","E","A","D",9.87290149656195
"F","E","A","D",9.62071181730206
"G","E","A","D",9.58855812588203
"H","E","A","D",9.63660260304829
"I","E","A","D",9.807763502858
"J","E","A","D",10.8421895460471
"K","E","A","D",11.0483380133317
"L","E","A","D",11.4700732164404
"M","E","A","D",11.6723533877387
"N","E","A","D",10.5182489369007
"O","E","A","D",9.99600622745494
"P","E","A","D",8.8735837281998
"Q","E","A","D",8.22309898876659
"R","E","A","D",6.30677263259017
"S","E","A","D",7.4311891225202
"T","E","A","D",10.3479048673344
"U","E","A","D",7.19813355781834
"A","F","A","D",10.5487274088245
"B","F","A","D",8.21343814894487
"C","F","A","D",8.53803244629352
"D","F","A","D",8.63313051077839
"E","F","A","D",7.34650528017885
"F","F","A","D",8.20998160798588
"G","F","A","D",9.00774966437815
"H","F","A","D",8.8196509250915
"I","F","A","D",8.72087545432158
"J","F","A","D",6.74574301840412
"K","F","A","D",7.51947312333437
"L","F","A","D",8.67005864407809
"M","F","A","D",8.01648508853558
"N","F","A","D",7.77636902030118
"O","F","A","D",7.38099763705082
"P","F","A","D",8.28624878607124
"Q","F","A","D",7.15051063964302
"R","F","A","D",6.28276726243008
"S","F","A","D",5.89935450215683
"T","F","A","D",5.7648657389583
"U","F","A","D",7.48491174011496
"A","A","B","D",6.65674422964763
"B","A","B","D",4.96440554547677
"C","A","B","D",4.90393301452392
"D","A","B","D",4.02208524067284
"E","A","B","D",5.49853331624886
"F","A","B","D",5.55643218171034
"G","A","B","D",5.45772967999049
"H","A","B","D",5.08569625933384
"I","A","B","D",5.66195215021875
"J","A","B","D",5.80934376158857
"K","A","B","D",5.49937551905627
"L","A","B","D",7.17434478609007
"M","A","B","D",5.65505330184021
"N","A","B","D",4.7395742405583
"O","A","B","D",5.75339921766973
"P","A","B","D",5.24314494593414
"Q","A","B","D",4.83930447401131
"R","A","B","D",3.54311792737076
"S","A","B","D",7.13791404726778
"T","A","B","D",5.26592947264333
"U","A","B","D",4.38353690331564
"A","B","B","D",3.72539668800371
"B","B","B","D",2.72516586312213
"C","B","B","D",2.68201024205882
"D","B","B","D",2.2428125846082
"E","B","B","D",3.21526143426721
"F","B","B","D",3.09345053678328
"G","B","B","D",3.31576579450503
"H","B","B","D",2.78440637895886
"I","B","B","D",2.85206065353245
"J","B","B","D",2.98206920840626
"K","B","B","D",3.03888548262919
"L","B","B","D",3.74416908879102
"M","B","B","D",2.60249247220653
"N","B","B","D",2.35677167349068
"O","B","B","D",3.08551435560015
"P","B","B","D",2.99328432470055
"Q","B","B","D",2.60146096032838
"R","B","B","D",1.9588394270575
"S","B","B","D",3.00719218478176
"T","B","B","D",2.57355320183709
"U","B","B","D",2.31201599607674
"A","C","B","D",8.6730771633296
"B","C","B","D",7.51321604390939
"C","C","B","D",6.78924230810854
"D","C","B","D",6.19314800744369
"E","C","B","D",8.47805153994896
"F","C","B","D",8.41122845297989
"G","C","B","D",8.94324961672205
"H","C","B","D",7.18416541064146
"I","C","B","D",7.34431877564329
"J","C","B","D",7.58890127337194
"K","C","B","D",7.27463997217426
"L","C","B","D",9.33172336172797
"M","C","B","D",6.87734845610969
"N","C","B","D",6.2246088166436
"O","C","B","D",7.7470040904636
"P","C","B","D",7.71762847313952
"Q","C","B","D",6.62283958029501
"R","C","B","D",5.09494176965311
"S","C","B","D",8.01284034388237
"T","C","B","D",6.23520673079233
"U","C","B","D",5.85882167954085
"A","D","B","D",12.9297885060155
"B","D","B","D",10.7222213720828
"C","D","B","D",9.59335422484129
"D","D","B","D",8.33842063609305
"E","D","B","D",10.0847897553261
